source,text,answer,answer2
Laptop-ACOS/train.txt,"the screen is good , the tablet mode is nice , and the keyboard has a good feel .","[['DISPLAY#GENERAL', '4,10', '70,74', '2'], ['LAPTOP#GENERAL', '25,36', '40,44', '2'], ['KEYBOARD#DESIGN_FEATURES', '55,63', '-1,-1', '2']]","[['DISPLAY#GENERAL', 'screen', 'good', '2'], ['LAPTOP#GENERAL', 'tablet mode', 'nice', '2'], ['KEYBOARD#DESIGN_FEATURES', 'keyboard', None, '2']]"
Laptop-ACOS/train.txt,but after three charge cycles the screen started vibrating vigorously from side - to - side .,"[['DISPLAY#OPERATION_PERFORMANCE', '34,40', '-1,-1', '0']]","[['DISPLAY#OPERATION_PERFORMANCE', 'screen', None, '0']]"
Laptop-ACOS/train.txt,"the tablet is good also , however can ' t they design something that covers the keyboard during tablet mode .","[['OS#DESIGN_FEATURES', '96,102', '14,18', '1']]","[['OS#DESIGN_FEATURES', 'tablet', 'good', '1']]"
Laptop-ACOS/train.txt,it is the best chromebook that i have ever used .,"[['LAPTOP#GENERAL', '15,25', '10,14', '2']]","[['LAPTOP#GENERAL', 'chromebook', 'best', '2']]"
Laptop-ACOS/train.txt,both forward and rear facing cameras would be nice too .,"[['MULTIMEDIA_DEVICES#GENERAL', '29,36', '46,50', '2']]","[['MULTIMEDIA_DEVICES#GENERAL', 'cameras', 'nice', '2']]"
Laptop-ACOS/train.txt,great product ( perfect for student use ) but did n ' t last past 2 months .,"[['LAPTOP#GENERAL', '6,13', '0,5', '2'], ['LAPTOP#GENERAL', '6,13', '-1,-1', '0']]","[['LAPTOP#GENERAL', 'product', 'great', '2'], ['LAPTOP#GENERAL', 'product', None, '0']]"
Laptop-ACOS/train.txt,then the power cord went bad and i had to pay $ 50 for a new one .,"[['POWER_SUPPLY#GENERAL', '9,19', '25,28', '0']]","[['POWER_SUPPLY#GENERAL', 'power cord', 'bad', '0']]"
Laptop-ACOS/train.txt,"it ' s fine as a computer , but the lack of a real guest account made it not workable as a family room media machine .","[['SOFTWARE#GENERAL', '51,64', '73,85', '0']]","[['SOFTWARE#GENERAL', 'guest account', 'not workable', '0']]"
Laptop-ACOS/train.txt,hardware is still pretty sound .,"[['HARDWARE#OPERATION_PERFORMANCE', '0,8', '25,30', '2']]","[['HARDWARE#OPERATION_PERFORMANCE', 'hardware', 'sound', '2']]"
Laptop-ACOS/train.txt,but i ' m growing ever more disenchanted with the core m3 processing speed .,"[['CPU#OPERATION_PERFORMANCE', '50,57', '28,40', '0']]","[['CPU#OPERATION_PERFORMANCE', 'core m3', 'disenchanted', '0']]"
Laptop-ACOS/train.txt,"also , the batterly life that is reported by industry affiliates is way off .","[['BATTERY#QUALITY', '11,24', '-1,-1', '0']]","[['BATTERY#QUALITY', 'batterly life', None, '0']]"
Laptop-ACOS/train.txt,"google locked me out because after an update , my keyboard output was not as it should have been ( some keys were inverted ) .","[['KEYBOARD#OPERATION_PERFORMANCE', '50,65', '-1,-1', '0']]","[['KEYBOARD#OPERATION_PERFORMANCE', 'keyboard output', None, '0']]"
Laptop-ACOS/train.txt,"when i go to type something , it sticks and will not release .","[['KEYBOARD#OPERATION_PERFORMANCE', '-1,-1', '-1,-1', '0']]","[['KEYBOARD#OPERATION_PERFORMANCE', None, None, '0']]"
Laptop-ACOS/train.txt,i will probably be sending it back as it seems too complicated .,"[['LAPTOP#GENERAL', '-1,-1', '51,62', '0']]","[['LAPTOP#GENERAL', None, 'complicated', '0']]"
Laptop-ACOS/train.txt,by far this is the most disappointing experiences that i ever had doing online shopping .,"[['LAPTOP#GENERAL', '-1,-1', '24,37', '0']]","[['LAPTOP#GENERAL', None, 'disappointing', '0']]"
Laptop-ACOS/train.txt,at this stage i am disappointed than raging up and it wasn ' t the end yet the keyboard didn ' t work at all .,"[['KEYBOARD#OPERATION_PERFORMANCE', '79,87', '19,31', '0']]","[['KEYBOARD#OPERATION_PERFORMANCE', 'keyboard', 'disappointed', '0']]"
Laptop-ACOS/train.txt,nice chromebook .,"[['LAPTOP#GENERAL', '5,15', '0,4', '2']]","[['LAPTOP#GENERAL', 'chromebook', 'nice', '2']]"
Laptop-ACOS/train.txt,but seemed very poorly made for the money .,"[['LAPTOP#QUALITY', '-1,-1', '16,22', '0']]","[['LAPTOP#QUALITY', None, 'poorly', '0']]"
Laptop-ACOS/train.txt,it is may 14 and it ' s not connecting to wifi .,"[['PORTS#CONNECTIVITY', '42,46', '-1,-1', '0']]","[['PORTS#CONNECTIVITY', 'wifi', None, '0']]"
Laptop-ACOS/train.txt,"it won ' t hold a charge for longer than an hour , my son has to relay on this piece of cheap equipment primarily for taking notes and doing schoolwork .","[['POWER_SUPPLY#OPERATION_PERFORMANCE', '94,103', '-1,-1', '0'], ['LAPTOP#PRICE', '94,103', '88,93', '1']]","[['POWER_SUPPLY#OPERATION_PERFORMANCE', 'equipment', None, '0'], ['LAPTOP#PRICE', 'equipment', 'cheap', '1']]"
Laptop-ACOS/train.txt,nice piece but battery holds only 3h - not 10 .,"[['LAPTOP#GENERAL', '-1,-1', '0,4', '2'], ['BATTERY#OPERATION_PERFORMANCE', '15,22', '-1,-1', '0']]","[['LAPTOP#GENERAL', None, 'nice', '2'], ['BATTERY#OPERATION_PERFORMANCE', 'battery', None, '0']]"
Laptop-ACOS/train.txt,manufacturing seems unreliable .,"[['LAPTOP#QUALITY', '0,13', '20,30', '0']]","[['LAPTOP#QUALITY', 'manufacturing', 'unreliable', '0']]"
Laptop-ACOS/train.txt,"also , often , the device simply would not power on .","[['LAPTOP#OPERATION_PERFORMANCE', '19,25', '-1,-1', '0']]","[['LAPTOP#OPERATION_PERFORMANCE', 'device', None, '0']]"
Laptop-ACOS/train.txt,loved this chromebook .,"[['LAPTOP#GENERAL', '11,21', '0,5', '2']]","[['LAPTOP#GENERAL', 'chromebook', 'loved', '2']]"
Laptop-ACOS/train.txt,"first one i received , the space bar got stuck and returned it for a replacement .","[['KEYBOARD#OPERATION_PERFORMANCE', '27,36', '41,46', '0']]","[['KEYBOARD#OPERATION_PERFORMANCE', 'space bar', 'stuck', '0']]"
Laptop-ACOS/train.txt,"now , the headphone jack produces low volume at 10 percent capacity .","[['MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE', '10,24', '34,37', '0']]","[['MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE', 'headphone jack', 'low', '0']]"
Laptop-ACOS/train.txt,the laptop is pretty lightweight .,"[['LAPTOP#DESIGN_FEATURES', '4,10', '21,32', '2']]","[['LAPTOP#DESIGN_FEATURES', 'laptop', 'lightweight', '2']]"
Laptop-ACOS/train.txt,cons : the speakers make a loud muffled white noise while playing music on occasion .,"[['MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE', '11,19', '0,4', '0']]","[['MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE', 'speakers', 'cons', '0']]"
Laptop-ACOS/train.txt,"on the one i received , the trackpad is hard to press down and seems to rub against the palm rest casing .","[['KEYBOARD#DESIGN_FEATURES', '28,36', '40,44', '0']]","[['KEYBOARD#DESIGN_FEATURES', 'trackpad', 'hard', '0']]"
Laptop-ACOS/train.txt,screen is good .,"[['DISPLAY#GENERAL', '0,6', '10,14', '2']]","[['DISPLAY#GENERAL', 'screen', 'good', '2']]"
Laptop-ACOS/train.txt,"it is not up to my expectations , it produces some kind of sound when you play something on youtube ( from its keyboard ) perhaps !","[['MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE', '59,64', '-1,-1', '0']]","[['MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE', 'sound', None, '0']]"
Laptop-ACOS/train.txt,my main complain involves terrible battery life .,"[['BATTERY#QUALITY', '35,47', '26,34', '0']]","[['BATTERY#QUALITY', 'battery life', 'terrible', '0']]"
Laptop-ACOS/train.txt,speakers were messed up when turned on and the return did it still have n ' t processed even though it ' s been several weeks .,"[['MULTIMEDIA_DEVICES#QUALITY', '0,8', '14,23', '0']]","[['MULTIMEDIA_DEVICES#QUALITY', 'speakers', 'messed up', '0']]"
Laptop-ACOS/train.txt,very poor battery life .,"[['BATTERY#QUALITY', '10,22', '5,9', '0']]","[['BATTERY#QUALITY', 'battery life', 'poor', '0']]"
Laptop-ACOS/train.txt,this computer was phenomenal for 12 days and then the charger broke and it is no longer functional .,"[['LAPTOP#OPERATION_PERFORMANCE', '5,13', '18,28', '2'], ['POWER_SUPPLY#OPERATION_PERFORMANCE', '54,61', '-1,-1', '0']]","[['LAPTOP#OPERATION_PERFORMANCE', 'computer', 'phenomenal', '2'], ['POWER_SUPPLY#OPERATION_PERFORMANCE', 'charger', None, '0']]"
Laptop-ACOS/train.txt,"very touchy touch screen , too sensitive .","[['DISPLAY#OPERATION_PERFORMANCE', '12,24', '5,11', '0'], ['DISPLAY#OPERATION_PERFORMANCE', '12,24', '31,40', '0']]","[['DISPLAY#OPERATION_PERFORMANCE', 'touch screen', 'touchy', '0'], ['DISPLAY#OPERATION_PERFORMANCE', 'touch screen', 'sensitive', '0']]"
Laptop-ACOS/train.txt,this is the worst computer i have ever owned .,"[['LAPTOP#GENERAL', '18,26', '12,17', '0']]","[['LAPTOP#GENERAL', 'computer', 'worst', '0']]"
Laptop-ACOS/train.txt,"however , after having the computer for about 4 months it suddenly died one day and would not turn on .","[['LAPTOP#OPERATION_PERFORMANCE', '27,35', '67,71', '0']]","[['LAPTOP#OPERATION_PERFORMANCE', 'computer', 'died', '0']]"
Laptop-ACOS/train.txt,"udpate : after talking to tech support , i found out that they made the wrong repair .","[['SUPPORT#OPERATION_PERFORMANCE', '26,38', '72,77', '0']]","[['SUPPORT#OPERATION_PERFORMANCE', 'tech support', 'wrong', '0']]"
Laptop-ACOS/train.txt,worst customer service experience in years .,"[['SUPPORT#GENERAL', '6,22', '0,5', '0']]","[['SUPPORT#GENERAL', 'customer service', 'worst', '0']]"
Laptop-ACOS/train.txt,the screen is great and the unit is fast .,"[['DISPLAY#GENERAL', '4,10', '14,19', '2'], ['LAPTOP#OPERATION_PERFORMANCE', '28,32', '36,40', '2']]","[['DISPLAY#GENERAL', 'screen', 'great', '2'], ['LAPTOP#OPERATION_PERFORMANCE', 'unit', 'fast', '2']]"
Laptop-ACOS/train.txt,very disappointed in very bad tech support .,"[['SUPPORT#GENERAL', '30,42', '5,17', '0'], ['SUPPORT#GENERAL', '30,42', '26,29', '0']]","[['SUPPORT#GENERAL', 'tech support', 'disappointed', '0'], ['SUPPORT#GENERAL', 'tech support', 'bad', '0']]"
Laptop-ACOS/train.txt,this is a piece of garbage .,"[['LAPTOP#GENERAL', '-1,-1', '19,26', '0']]","[['LAPTOP#GENERAL', None, 'garbage', '0']]"
Laptop-ACOS/train.txt,then tonight ( april 29th ) my daughter says it ' s not charging .,"[['LAPTOP#OPERATION_PERFORMANCE', '-1,-1', '-1,-1', '0']]","[['LAPTOP#OPERATION_PERFORMANCE', None, None, '0']]"
Laptop-ACOS/train.txt,"bad touchpad , jerky movement , imprecise , no controls to improve .","[['KEYBOARD#OPERATION_PERFORMANCE', '4,12', '0,3', '0'], ['KEYBOARD#OPERATION_PERFORMANCE', '4,12', '15,20', '0'], ['KEYBOARD#OPERATION_PERFORMANCE', '4,12', '32,41', '0']]","[['KEYBOARD#OPERATION_PERFORMANCE', 'touchpad', 'bad', '0'], ['KEYBOARD#OPERATION_PERFORMANCE', 'touchpad', 'jerky', '0'], ['KEYBOARD#OPERATION_PERFORMANCE', 'touchpad', 'imprecise', '0']]"
Laptop-ACOS/train.txt,wifi radio loses signal too frequently .,"[['PORTS#OPERATION_PERFORMANCE', '0,10', '-1,-1', '0']]","[['PORTS#OPERATION_PERFORMANCE', 'wifi radio', None, '0']]"
Laptop-ACOS/train.txt,it began to shut down and restart all on it ' s own - continuously .,"[['LAPTOP#OPERATION_PERFORMANCE', '-1,-1', '-1,-1', '0']]","[['LAPTOP#OPERATION_PERFORMANCE', None, None, '0']]"
Laptop-ACOS/train.txt,"it sounded clean and simple , exactly what we need .","[['MULTIMEDIA_DEVICES#QUALITY', '-1,-1', '11,16', '2'], ['MULTIMEDIA_DEVICES#QUALITY', '-1,-1', '21,27', '2']]","[['MULTIMEDIA_DEVICES#QUALITY', None, 'clean', '2'], ['MULTIMEDIA_DEVICES#QUALITY', None, 'simple', '2']]"
Laptop-ACOS/train.txt,"very very very very weak battery and the play store is a joke , this thing still needs a lot of work to become a serious product .","[['BATTERY#GENERAL', '25,32', '20,24', '0'], ['SOFTWARE#GENERAL', '41,51', '57,61', '0'], ['LAPTOP#GENERAL', '121,128', '-1,-1', '0']]","[['BATTERY#GENERAL', 'battery', 'weak', '0'], ['SOFTWARE#GENERAL', 'play store', 'joke', '0'], ['LAPTOP#GENERAL', 'product', None, '0']]"
Laptop-ACOS/train.txt,"beyond that , less than a week into the ownership trial , the power _ supply failed .","[['POWER_SUPPLY#OPERATION_PERFORMANCE', '62,83', '84,85', '0']]","[['POWER_SUPPLY#OPERATION_PERFORMANCE', 'power _ supply failed', '.', '0']]"
Laptop-ACOS/train.txt,"but basic stuff needs to be properly engineered and designed , and this machine had two huge problems right out of the gate .","[['LAPTOP#DESIGN_FEATURES', '72,79', '-1,-1', '0']]","[['LAPTOP#DESIGN_FEATURES', 'machine', None, '0']]"
Laptop-ACOS/train.txt,"good laptop , but not great .","[['LAPTOP#GENERAL', '5,11', '0,4', '2'], ['LAPTOP#GENERAL', '5,11', '18,27', '1']]","[['LAPTOP#GENERAL', 'laptop', 'good', '2'], ['LAPTOP#GENERAL', 'laptop', 'not great', '1']]"
Laptop-ACOS/train.txt,the screen is only pretty good .,"[['DISPLAY#GENERAL', '4,10', '26,30', '2']]","[['DISPLAY#GENERAL', 'screen', 'good', '2']]"
Laptop-ACOS/train.txt,"the touchpad is above average , but not great .","[['KEYBOARD#GENERAL', '4,12', '16,29', '2'], ['KEYBOARD#GENERAL', '4,12', '36,45', '1']]","[['KEYBOARD#GENERAL', 'touchpad', 'above average', '2'], ['KEYBOARD#GENERAL', 'touchpad', 'not great', '1']]"
Laptop-ACOS/train.txt,why does this company keep releasing faulty units from the production line ?,"[['COMPANY#OPERATION_PERFORMANCE', '14,21', '-1,-1', '0'], ['LAPTOP#GENERAL', '44,49', '37,43', '0']]","[['COMPANY#OPERATION_PERFORMANCE', 'company', None, '0'], ['LAPTOP#GENERAL', 'units', 'faulty', '0']]"
Laptop-ACOS/train.txt,2 - right arrow key not stabilized within the body and comes off .,"[['KEYBOARD#OPERATION_PERFORMANCE', '4,19', '20,34', '0']]","[['KEYBOARD#OPERATION_PERFORMANCE', 'right arrow key', 'not stabilized', '0']]"
Laptop-ACOS/train.txt,- display glass not glued well on one side .,"[['DISPLAY#QUALITY', '2,15', '16,30', '0']]","[['DISPLAY#QUALITY', 'display glass', 'not glued well', '0']]"
Laptop-ACOS/train.txt,screen not aligned perfectly .,"[['DISPLAY#OPERATION_PERFORMANCE', '0,6', '7,28', '0']]","[['DISPLAY#OPERATION_PERFORMANCE', 'screen', 'not aligned perfectly', '0']]"
Laptop-ACOS/train.txt,i purchased this asus chromebook in may of 2018 and initially loved it .,"[['LAPTOP#GENERAL', '17,32', '62,67', '2']]","[['LAPTOP#GENERAL', 'asus chromebook', 'loved', '2']]"
Laptop-ACOS/train.txt,this is my third and last chromebook .,"[['LAPTOP#GENERAL', '26,36', '-1,-1', '0']]","[['LAPTOP#GENERAL', 'chromebook', None, '0']]"
Laptop-ACOS/train.txt,it wouldn ' t charge .,"[['BATTERY#OPERATION_PERFORMANCE', '-1,-1', '-1,-1', '0']]","[['BATTERY#OPERATION_PERFORMANCE', None, None, '0']]"
Laptop-ACOS/train.txt,i really wanted to like this chromebook .,"[['LAPTOP#GENERAL', '29,39', '9,23', '0']]","[['LAPTOP#GENERAL', 'chromebook', 'wanted to like', '0']]"
Laptop-ACOS/train.txt,"unfortunately , the touchscreen is extremely insensitive , making it unusable .","[['DISPLAY#QUALITY', '20,31', '45,56', '0'], ['DISPLAY#QUALITY', '20,31', '69,77', '0']]","[['DISPLAY#QUALITY', 'touchscreen', 'insensitive', '0'], ['DISPLAY#QUALITY', 'touchscreen', 'unusable', '0']]"
Laptop-ACOS/train.txt,everything was good for a few days after receiving the product .,"[['LAPTOP#GENERAL', '55,62', '15,19', '2']]","[['LAPTOP#GENERAL', 'product', 'good', '2']]"
Laptop-ACOS/train.txt,very disappointing in an otherwise great product,"[['LAPTOP#GENERAL', '41,48', '5,18', '0'], ['LAPTOP#GENERAL', '41,48', '35,40', '2']]","[['LAPTOP#GENERAL', 'product', 'disappointing', '0'], ['LAPTOP#GENERAL', 'product', 'great', '2']]"
Laptop-ACOS/train.txt,"the unit is sleek , nice and the keyboard feels tactily right .","[['LAPTOP#GENERAL', '4,8', '12,17', '2'], ['LAPTOP#GENERAL', '4,8', '20,24', '2'], ['KEYBOARD#DESIGN_FEATURES', '33,41', '56,61', '2']]","[['LAPTOP#GENERAL', 'unit', 'sleek', '2'], ['LAPTOP#GENERAL', 'unit', 'nice', '2'], ['KEYBOARD#DESIGN_FEATURES', 'keyboard', 'right', '2']]"
Laptop-ACOS/train.txt,"but , when software compatibility began stacking up , it became a nogo for me .","[['SOFTWARE#OPERATION_PERFORMANCE', '11,19', '66,70', '0']]","[['SOFTWARE#OPERATION_PERFORMANCE', 'software', 'nogo', '0']]"
Laptop-ACOS/train.txt,"very fast product , but with this kind of technology it ' s not possible to use a program , that i work ( minitab ) .","[['LAPTOP#OPERATION_PERFORMANCE', '10,17', '5,9', '2']]","[['LAPTOP#OPERATION_PERFORMANCE', 'product', 'fast', '2']]"
Laptop-ACOS/train.txt,i ' m very disappointed with my purchase,"[['LAPTOP#GENERAL', '-1,-1', '11,23', '0']]","[['LAPTOP#GENERAL', None, 'disappointed', '0']]"
Laptop-ACOS/train.txt,cpu and ram were running low .,"[['CPU#OPERATION_PERFORMANCE', '0,3', '25,28', '0'], ['HARD_DISC#OPERATION_PERFORMANCE', '8,11', '25,28', '0']]","[['CPU#OPERATION_PERFORMANCE', 'cpu', 'low', '0'], ['HARD_DISC#OPERATION_PERFORMANCE', 'ram', 'low', '0']]"
Laptop-ACOS/train.txt,gpu wasn ' t drawing a lot of power because i was playing world of warcraft on the recommended settings .,"[['GRAPHICS#OPERATION_PERFORMANCE', '0,3', '-1,-1', '1']]","[['GRAPHICS#OPERATION_PERFORMANCE', 'gpu', None, '1']]"
Laptop-ACOS/train.txt,got my replacement recently and i haven ' t had any major issues so far .,"[['LAPTOP#GENERAL', '-1,-1', '-1,-1', '1']]","[['LAPTOP#GENERAL', None, None, '1']]"
Laptop-ACOS/train.txt,i ' m still worried about the quality of capacitor and conductor inside this thing .,"[['POWER_SUPPLY#QUALITY', '41,50', '12,19', '0'], ['POWER_SUPPLY#QUALITY', '55,64', '12,19', '0']]","[['POWER_SUPPLY#QUALITY', 'capacitor', 'worried', '0'], ['POWER_SUPPLY#QUALITY', 'conductor', 'worried', '0']]"
Laptop-ACOS/train.txt,"overall , it is a great laptop for the price .","[['LAPTOP#PRICE', '24,30', '18,23', '2']]","[['LAPTOP#PRICE', 'laptop', 'great', '2']]"
Laptop-ACOS/train.txt,"the cpu runs super fast and doesn ' t start utilizing its full potential until you start doing things like installation of applications , but the memory usage sits around 40 - 50 % the most of the time .","[['CPU#OPERATION_PERFORMANCE', '4,7', '19,23', '2'], ['MEMORY#OPERATION_PERFORMANCE', '146,152', '-1,-1', '1']]","[['CPU#OPERATION_PERFORMANCE', 'cpu', 'fast', '2'], ['MEMORY#OPERATION_PERFORMANCE', 'memory', None, '1']]"
Laptop-ACOS/train.txt,"my fan can get it as low as 82 - 83 degrees , consistently , while idle or gaming .","[['FANS&COOLING#OPERATION_PERFORMANCE', '3,6', '21,24', '2']]","[['FANS&COOLING#OPERATION_PERFORMANCE', 'fan', 'low', '2']]"
Laptop-ACOS/train.txt,"the steelsteries keyboard feels great and looks awesome , but the keyboard surface of the laptop can get warm while sitting idle or gaming even when i have a fan pushing cold air underneath the laptop .","[['KEYBOARD#GENERAL', '4,25', '32,37', '2'], ['KEYBOARD#DESIGN_FEATURES', '4,25', '48,55', '2']]","[['KEYBOARD#GENERAL', 'steelsteries keyboard', 'great', '2'], ['KEYBOARD#DESIGN_FEATURES', 'steelsteries keyboard', 'awesome', '2']]"
Laptop-ACOS/train.txt,the monitor is bright and colorful .,"[['DISPLAY#DESIGN_FEATURES', '4,11', '15,21', '2'], ['DISPLAY#DESIGN_FEATURES', '4,11', '26,34', '2']]","[['DISPLAY#DESIGN_FEATURES', 'monitor', 'bright', '2'], ['DISPLAY#DESIGN_FEATURES', 'monitor', 'colorful', '2']]"
Laptop-ACOS/train.txt,i don ' t see any problems with it .,"[['DISPLAY#OPERATION_PERFORMANCE', '-1,-1', '-1,-1', '2']]","[['DISPLAY#OPERATION_PERFORMANCE', None, None, '2']]"
Laptop-ACOS/train.txt,"keeping the msi software is optional , a few of these are useful like burnrecovery to make a backup of your version of windows just in case anything happens .","[['SOFTWARE#GENERAL', '12,24', '28,36', '1'], ['SOFTWARE#USABILITY', '70,82', '58,64', '2']]","[['SOFTWARE#GENERAL', 'msi software', 'optional', '1'], ['SOFTWARE#USABILITY', 'burnrecovery', 'useful', '2']]"
Laptop-ACOS/train.txt,i updated the realtek audio drivers and tested it using razer surround ' s audio drivers ; it still did not fix it .,"[['SOFTWARE#GENERAL', '14,35', '-1,-1', '0']]","[['SOFTWARE#GENERAL', 'realtek audio drivers', None, '0']]"
Laptop-ACOS/train.txt,do not purchase this laptop .,"[['LAPTOP#GENERAL', '21,27', '-1,-1', '0']]","[['LAPTOP#GENERAL', 'laptop', None, '0']]"
Laptop-ACOS/train.txt,"i had previouslu bought an msi mobo which refused to boot unless windows 10 was the os , but i had worked around all of those problems .","[['LAPTOP#OPERATION_PERFORMANCE', '27,35', '-1,-1', '0']]","[['LAPTOP#OPERATION_PERFORMANCE', 'msi mobo', None, '0']]"
Laptop-ACOS/train.txt,"i should have known better : msi has boot issues , no way around it .","[['MOTHERBOARD#QUALITY', '29,32', '-1,-1', '0']]","[['MOTHERBOARD#QUALITY', 'msi', None, '0']]"
Laptop-ACOS/train.txt,it simply refuses to boot .,"[['LAPTOP#QUALITY', '-1,-1', '-1,-1', '0']]","[['LAPTOP#QUALITY', None, None, '0']]"
Laptop-ACOS/train.txt,yet it fails to boot .,"[['LAPTOP#OPERATION_PERFORMANCE', '-1,-1', '7,12', '0']]","[['LAPTOP#OPERATION_PERFORMANCE', None, 'fails', '0']]"
Laptop-ACOS/train.txt,it is apparent the hard drive has failed yet again .,"[['SOFTWARE#OPERATION_PERFORMANCE', '19,29', '34,40', '0']]","[['SOFTWARE#OPERATION_PERFORMANCE', 'hard drive', 'failed', '0']]"
